,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs,formulated_facts_str,formulated_rules_str,resulted_new_facts_list,formulated_query_list,answer_code,answer_LLM
522,18858,3,1310,"Anne is blue. Anne is furry. Anne is quiet. Fiona is cold. Fiona is furry. Gary is blue. Gary is smart. Young things are cold. Smart, quiet things are cold. If something is quiet then it is round. All cold, furry things are blue. If something is quiet and round then it is cold. If something is smart and furry then it is quiet. Furry things are smart. Blue, quiet things are furry.",Fiona is not smart.,False,OWA,train,3,AttNoneg-OWA-D3-1712,3,7,8,1,2,inv-proof,[(((triple5) -> rule7))],"1. Blue(Anne)
2. Furry(Anne)
3. Quiet(Anne)
4. Cold(Fiona)
5. Furry(Fiona)
6. Blue(Gary)
7. Smart(Gary)
","1. IF Young(thing) THEN Cold(thing)
2. IF Smart, Quiet(thing) THEN Cold(thing)
3. IF Round(thing) THEN Cold(thing)
4. IF Furry(thing) THEN Blue(thing)
5. IF Quiet(thing) AND Round(thing) THEN Cold(thing)
6. IF Smart(thing) AND Furry(thing) THEN Quiet(thing)
7. IF Furry(thing) THEN Blue(thing)
","1. Blue(Anne)
2. Furry(Anne)
3. Quiet(Anne)
4. Cold(Fiona)
5. Furry(Fiona)
6. Blue(Gary)
7. Smart(Gary)
8. NOTHING
","1. NotSmart(Fiona)
",False,False
523,8052,3,384,"Charlie is nice. Dave is cold. Dave is not red. Dave is not rough. Dave is not smart. Gary is blue. Harry is big. Rough things are smart. Red, nice things are smart. All big things are rough. All nice, red things are rough. If Harry is smart and Harry is big then Harry is blue. If Charlie is red then Charlie is blue. All blue, smart things are nice. All nice, rough things are not cold.",Harry is not rough.,False,OWA,train,5,AttNeg-OWA-D5-955,5,7,8,1,2,inv-proof,[(((triple7) -> rule3))],"1. Nice(Charlie)
2. Cold(Dave)
3. Not Red(Dave)
4. Not Rough(Dave)
5. Not Smart(Dave)
6. Blue(Gary)
7. Big(Harry)
","1. IF Smart(thing) THEN Nice(thing)
2. IF Red(thing) THEN Nice(thing)
3. IF Big(thing) THEN Rough(thing)
4. IF Smart(Harry) AND Big(Harry) THEN Blue(Harry)
5. IF Red(Charlie) THEN Blue(Charlie)
6. IF Nice(thing) THEN Not Cold(thing)
","1. Nice(Charlie)
2. Cold(Dave)
3. Not Red(Dave)
4. Not Rough(Dave)
5. Not Smart(Dave)
6. Blue(Gary)
7. Big(Harry)
8. NOTHING
","1. Not(Harry)
",False,False
524,57202,3,3970,"Bob is blue. Bob is not cold. Bob is red. Charlie is kind. Charlie is not rough. Gary is not cold. Harry is red. If someone is smart and not cold then they are kind. If someone is quiet then they are kind. All rough people are blue. Rough, kind people are blue. If Bob is blue and Bob is kind then Bob is rough. All red, rough people are quiet. All red, blue people are rough. Blue people are rough.",Bob is not rough.,False,OWA,train,3,AttNeg-OWA-D3-525,3,7,8,1,2,inv-proof,[(((triple1) -> rule8) OR ((triple3 triple1) -> rule7))],"1. Blue(Bob)
2. Not Cold(Bob)
3. Red(Bob)
4. Kind(Charlie)
5. Not Rough(Charlie)
6. Not Cold(Gary)
7. Red(Harry)
","1. IF Smart(someone) AND Not Cold(someone), THEN Kind(someone)
2. IF Quiet(someone), THEN Kind(someone)
3. IF Rough(person), THEN Blue(person)
4. IF Rough(person) AND Kind(person), THEN Blue(person)
5. IF Blue(Bob) AND Kind(Bob), THEN Rough(Bob)
6. IF Red(person) AND Quiet(person), THEN Rough(person)
7. IF Red(person) AND Blue(person), THEN Rough(person)
8. IF Blue(person), THEN Rough(person)
","1. Blue(Bob)
2. Not Cold(Bob)
3. Red(Bob)
4. Kind(Charlie)
5. Not Rough(Charlie)
6. Not Cold(Gary)
7. Red(Harry)
8. NOTHING
","1. Not(Bob)
",False,False
525,7640,3,525,"Anne is big. Anne is red. Bob is big. Bob is kind. Bob is round. Bob is smart. Bob is white. If Anne is kind then Anne is red. Red, smart people are white. If Bob is white then Bob is kind. If someone is big and red then they are kind. All white, round people are smart. All kind people are round. All round, blue people are white. Big people are blue.",Anne is not kind.,False,OWA,test,3,AttNoneg-OWA-D3-924,4,7,8,1,3,inv-proof,[(((triple1 triple2) -> rule4))],"1. Big(Anne)
2. Red(Anne)
3. Big(Bob)
4. Kind(Bob)
5. Round(Bob)
6. Smart(Bob)
7. White(Bob)
","1. IF Kind(Anne) THEN Red(Anne)
2. IF Red(person), THEN White(person)
3. IF White(Bob), THEN Kind(Bob)
4. IF Big(person) AND Red(person), THEN Kind(person)
5. IF White(person), THEN Round(person)
6. IF Round(person), THEN Kind(person)
7. IF Blue(person), THEN White(person)
8. IF Kind(person), THEN Round(person)
","1. Big(Anne)
2. Red(Anne)
3. Big(Bob)
4. Kind(Bob)
5. Round(Bob)
6. Smart(Bob)
7. White(Bob)
8. NOTHING
","1. Not(Anne)
",False,False
526,16344,3,781,"Dave is furry. Dave is nice. Dave is rough. Erin is furry. Gary is red. Harry is kind. Harry is not rough. Rough things are smart. All red things are kind. If something is smart then it is nice. Red, kind things are rough. If something is green and not furry then it is not rough. If something is red and not furry then it is not rough. Furry things are red. If Harry is kind and Harry is nice then Harry is green.",Dave is not smart.,False,OWA,train,5,AttNeg-OWA-D5-1001,5,7,8,1,2,inv-proof,[(((triple3) -> rule1) OR ((((((triple1) -> rule7) ((((triple1) -> rule7)) -> rule2)) -> rule4)) -> rule1))],"1. Furry(Dave)
2. Nice(Dave)
3. Rough(Dave)
4. Furry(Erin)
5. Red(Gary)
6. Kind(Harry)
7. Not Rough(Harry)
","1. IF Rough(thing) THEN Smart(thing)
2. IF All(red, thing) THEN Kind(thing)
3. IF Smart(thing) THEN Nice(thing)
4. IF Red, Kind(thing) THEN Rough(thing)
5. IF Not Furry(thing) THEN Not Rough(thing)
6. IF Red(thing) AND Not Furry(thing) THEN Not Rough(thing)
7. IF Furry(thing) THEN Red(thing)
8. IF Kind(Harry) AND Nice(Harry) THEN Green(Harry)
","1. Furry(Dave)
2. Nice(Dave)
3. Rough(Dave)
4. Furry(Erin)
5. Red(Gary)
6. Kind(Harry)
7. Not Rough(Harry)
8. NOTHING
","1. Not(Dave)
",False,False
527,4162,3,373,"Anne is furry. Anne is green. Anne is white. Dave is furry. Dave is red. Dave is smart. Dave is white. If someone is red then they are round. All round people are cold. All cold, red people are white. If someone is white then they are smart. Smart, cold people are round. All smart, furry people are cold. If Anne is round then Anne is furry. If someone is red then they are furry.",Anne is not smart.,False,OWA,dev,2,AttNoneg-OWA-D2-708,3,7,8,1,2,inv-proof,[(((triple3) -> rule4))],"1. Furry(Anne)
2. Green(Anne)
3. White(Anne)
4. Furry(Dave)
5. Red(Dave)
6. Smart(Dave)
7. White(Dave)
","1. IF Red(someone) THEN Round(someone)
2. IF Round(someone) THEN Cold(someone)
3. IF Cold(someone) AND Red(someone) THEN White(someone)
4. IF White(someone) THEN Smart(someone)
5. IF Smart(someone) AND Cold(someone) THEN Round(someone)
6. IF Round(Anne) THEN Furry(Anne)
7. IF Red(someone) THEN Furry(someone)
","1. Furry(Anne)
2. Green(Anne)
3. White(Anne)
4. Furry(Dave)
5. Red(Dave)
6. Smart(Dave)
7. White(Dave)
8. NOTHING
","1. Not(Anne)
",False,False
528,67146,3,4662,"Bob is round. Charlie is not cold. Charlie is furry. Charlie is red. Erin is blue. Erin is red. Erin is not round. If something is cold and red then it is not furry. All furry things are young. If something is young and green then it is not blue. If something is red then it is not cold. If Bob is young then Bob is not blue. All red, young things are green. If something is blue and furry then it is round. If something is blue and not furry then it is not round.",Erin is cold.,False,OWA,train,3,AttNeg-OWA-D3-465,3,7,8,1,2,inv-proof,[(((triple6) -> rule4))],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Furry(Charlie)
5. Red(Charlie)
6. Blue(Erin)
7. Red(Erin)
8. Not round(Erin)
","1. IF Cold(x) AND Red(x) THEN NOT Furry(x)
2. ALL Furry(y) THEN Young(y)
3. IF Young(x) AND Green(x) THEN NOT Blue(x)
4. IF Red(x) THEN NOT Cold(x)
5. IF Young(Bob) THEN NOT Blue(Bob)
6. IF Red(y) AND Young(y) THEN Round(y)
7. IF Blue(y) AND NOT Furry(y) THEN NOT Round(y)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Furry(Charlie)
5. Red(Charlie)
6. Blue(Erin)
7. Red(Erin)
8. Not round(Erin)
","1. Cold(Erin)
",False,False
529,20026,3,2587,Gary is red. Gary is young. Harry is big. Harry is not cold. Harry is kind. Harry is round. Harry is young. If someone is white then they are not big. All white people are not big. All red people are not cold. White people are not cold. If Gary is red and Gary is not young then Gary is cold. If Harry is round and Harry is white then Harry is cold. Cold people are white. If someone is cold then they are round.,Gary is cold.,False,OWA,train,1,AttNeg-OWA-D1-813,1,7,8,1,2,inv-proof,[(((triple1) -> rule3))],"1. Red(Gary)
2. Young(Gary)
3. Big(Harry)
4. Not Cold(Harry)
5. Kind(Harry)
6. Round(Harry)
7. Young(Harry)
","1. IF White(person) THEN NotBig(person)
2. IF White(person) THEN NotBig(person)
3. IF Red(person) THEN NotCold(person)
4. IF White(person) THEN NotCold(person)
5. IF Gary(person) AND NotYoung(person) THEN Cold(person)
6. IF Harry(person) AND Round(person) THEN Cold(person)
7. IF Cold(person) THEN White(person)
8. IF Cold(person) THEN Round(person)
","1. Red(Gary)
2. Young(Gary)
3. Big(Harry)
4. Not Cold(Harry)
5. Kind(Harry)
6. Round(Harry)
7. Young(Harry)
8. NOTHING
","1. Cold(Gary)
",False,False
530,41184,3,3716,Bob is white. Bob is young. Charlie is smart. Charlie is white. Erin is cold. Harry is cold. Harry is white. If something is cold and kind then it is white. Young things are round. If Erin is cold then Erin is white. If Erin is cold and Erin is white then Erin is smart. If something is kind then it is cold. If something is round and young then it is white. If something is smart then it is furry. All cold things are smart.,Bob is not round.,False,OWA,train,2,AttNoneg-OWA-D2-1571,2,7,8,1,2,inv-proof,[(((triple2) -> rule2))],"1. White(Bob)
2. Young(Bob)
3. Smart(Charlie)
4. White(Charlie)
5. Cold(Erin)
6. Cold(Harry)
7. White(Harry)
","1. IF Cold(thing) AND Kind(thing) THEN White(thing)
2. IF Young(thing) THEN Round(thing)
3. IF Cold(Erin) THEN White(Erin)
4. IF Cold(Erin) AND White(Erin) THEN Smart(Erin)
5. IF Kind(thing) THEN Cold(thing)
6. IF Round(thing) AND Young(thing) THEN White(thing)
7. IF Smart(thing) THEN Furry(thing)
8. IF Cold(thing) THEN Smart(thing)
","1. White(Bob)
2. Young(Bob)
3. Smart(Charlie)
4. White(Charlie)
5. Cold(Erin)
6. Cold(Harry)
7. White(Harry)
8. NOTHING
","1. Not(Round)(Bob)
",False,False
531,31768,3,4106,Charlie is big. Charlie is kind. Charlie is nice. Charlie is round. Charlie is young. Gary is cold. Gary is kind. If someone is big and round then they are green. All round people are cold. If someone is green then they are young. If someone is nice then they are young. If someone is round then they are young. If someone is green and round then they are big. If someone is young and kind then they are nice. All green people are nice.,Charlie is not green.,False,OWA,train,1,AttNoneg-OWA-D1-701,1,7,8,1,3,inv-proof,[(((triple1 triple4) -> rule1))],"1. Big(Charlie)
2. Kind(Charlie)
3. Nice(Charlie)
4. Round(Charlie)
5. Young(Charlie)
6. Cold(Gary)
7. Kind(Gary)
","1. IF Big(person) AND Round(person) THEN Green(person)
2. IF Round(person) THEN Cold(person)
3. IF Green(person) THEN Young(person)
4. IF Nice(person) THEN Young(person)
5. IF Round(person) THEN Young(person)
6. IF Green(person) AND Round(person) THEN Big(person)
7. IF Young(person) AND Kind(person) THEN Nice(person)
8. IF Green(person) THEN Nice(person)
","1. Big(Charlie)
2. Kind(Charlie)
3. Nice(Charlie)
4. Round(Charlie)
5. Young(Charlie)
6. Cold(Gary)
7. Kind(Gary)
","1. Not(Green)(Charlie)
",False,False
532,10972,3,524,"Anne is nice. Anne is white. Dave is not rough. Gary is nice. Gary is white. Harry is blue. Harry is white. If Anne is not white then Anne is blue. If something is white then it is rough. If Anne is blue then Anne is nice. All rough things are furry. Nice things are not green. If Harry is furry then Harry is nice. White, furry things are blue. If something is furry and not green then it is smart.",Gary is not rough.,False,OWA,train,5,AttNeg-OWA-D5-65,5,7,8,1,2,inv-proof,[(((triple5) -> rule2))],"1. Nice(Anne)
2. White(Anne)
3. Not Rough(Dave)
4. Nice(Gary)
5. White(Gary)
6. Blue(Harry)
7. White(Harry)
","1. IF Not White(Anne) THEN Blue(Anne)
2. IF White(x) THEN Rough(x)
3. IF Blue(Anne) THEN Nice(Anne)
4. IF Furry(x) THEN Furry(x)
5. IF Nice(x) THEN Not Green(x)
6. IF Furry(Harry) THEN Nice(Harry)
7. IF White(x) AND Furry(x) THEN Blue(x)
8. IF Furry(x) AND Not Green(x) THEN Smart(x)
","1. Nice(Anne)
2. White(Anne)
3. Not Rough(Dave)
4. Nice(Gary)
5. White(Gary)
6. Blue(Harry)
7. White(Harry)
","1. Not(Rough)(Gary)
",False,False
533,21752,3,2812,"Anne is blue. Anne is smart. Dave is smart. Dave is young. Fiona is not blue. Fiona is smart. Fiona is white. If someone is blue and not smart then they are quiet. Smart, red people are not quiet. If someone is red then they are blue. All red people are not blue. If someone is nice and not quiet then they are not white. If someone is blue and white then they are young. Blue people are young. Young, red people are nice.",Anne is not young.,False,OWA,train,1,AttNeg-OWA-D1-749,1,7,8,1,2,inv-proof,[(((triple1) -> rule7))],"1. Blue(Anne)
2. Smart(Anne)
3. Smart(Dave)
4. Young(Dave)
5. Not Blue(Fiona)
6. Smart(Fiona)
7. White(Fiona)
","1. IF Blue(person) AND NotSmart(person) THEN Quiet(person)
2. IF Smart(person) AND Red(person) THEN NotQuiet(person)
3. IF Red(person) THEN Blue(person)
4. IF AllRed(person) THEN NotBlue(person)
5. IF Nice(person) AND NotQuiet(person) THEN NotWhite(person)
6. IF Blue(person) AND White(person) THEN Young(person)
7. IF Blue(person) THEN Young(person)
8. IF Young(person) AND Red(person) THEN Nice(person)
","1. Blue(Anne)
2. Smart(Anne)
3. Smart(Dave)
4. Young(Dave)
5. Not Blue(Fiona)
6. Smart(Fiona)
7. White(Fiona)
8. NOTHING.
","1. NotYoung(Anne)
",False,False
534,44396,3,4002,The mouse does not eat the squirrel. The mouse is cold. The mouse is young. The mouse likes the squirrel. The mouse visits the squirrel. The squirrel is not cold. The squirrel visits the mouse. If someone is nice and not cold then they do not like the squirrel. If someone is kind and not cold then they do not eat the squirrel. If the mouse visits the squirrel and the mouse is kind then the squirrel is kind. If the mouse is young then the mouse is kind. If someone eats the squirrel and the squirrel visits the mouse then the mouse is round. If someone eats the squirrel and they like the mouse then the mouse likes the squirrel. If someone likes the mouse and they visit the mouse then the mouse likes the squirrel. If the mouse is kind and the mouse does not eat the squirrel then the squirrel visits the mouse.,The mouse is not kind.,False,OWA,train,2,RelNeg-OWA-D2-1304,3,7,8,1,2,inv-proof,[(((triple3) -> rule4))],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Cold(Mouse)
5. Visit(Mouse, Squirrel)
6. NotCold(Squirrel)
7. Visit(Squirrel, Mouse)
","1. IF Not Cold(someone) THEN Not Like(squirrel)
2. IF Kind(someone) THEN Not Eat(squirrel)
3. IF Visit(mouse, squirrel) AND Kind(mouse) THEN Kind(squirrel)
4. IF Young(mouse) THEN Kind(mouse)
5. IF Eat(squirrel) THEN Round(mouse)
6. IF Like(someone, mouse) THEN Like(squirrel, mouse)
7. IF Visit(mouse, squirrel) THEN Like(squirrel, mouse)
8. IF Kind(mouse) AND Not Eat(squirrel) THEN Visit(squirrel, mouse)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Cold(Mouse)
5. Visit(Mouse, Squirrel)
6. NotCold(Squirrel)
7. Visit(Squirrel, Mouse)
8. NOTHING
","1. Kind(Mouse)
",False,False
535,5092,3,360,"Bob is big. Bob is not round. Dave is white. Erin is blue. Erin is round. Fiona is big. Fiona is not furry. All white, round people are smart. If Bob is round then Bob is not furry. Blue people are rough. If Bob is furry then Bob is not rough. If someone is smart then they are round. Furry, rough people are not round. Blue, rough people are big. Rough people are white.",Erin is not rough.,False,OWA,train,3,AttNeg-OWA-D3-1526,3,7,8,1,2,inv-proof,[(((triple4) -> rule3))],"1. Big(Bob)
2. Not Round(Bob)
3. White(Dave)
4. Blue(Erin)
5. Round(Erin)
6. Big(Fiona)
7. Not Furry(Fiona)
","1. IF White(person) AND Round(person) THEN Smart(person)
2. IF Round(Bob) THEN Not Furry(Bob)
3. IF Blue(person) THEN Rough(person)
4. IF Furry(Bob) THEN Not Rough(Bob)
5. IF Smart(person) THEN Round(person)
6. IF Furry(person) AND Rough(person) THEN Not Round(person)
7. IF Blue(person) AND Rough(person) THEN Big(person)
8. IF Rough(person) THEN White(person)
","1. Big(Bob)
2. Not Round(Bob)
3. White(Dave)
4. Blue(Erin)
5. Round(Erin)
6. Big(Fiona)
7. Not Furry(Fiona)
8. NOTHING.
","1. Not(Rough)(Erin)
",False,False
536,43130,3,2996,"The bald eagle is green. The bald eagle likes the mouse. The cow is blue. The lion is not kind. The lion likes the cow. The lion sees the bald eagle. The mouse is blue. All rough, cold things are blue. If the bald eagle chases the lion then the bald eagle likes the lion. If something sees the bald eagle then it chases the lion. If something is green then it sees the bald eagle. If something sees the bald eagle then the bald eagle likes the cow. If something sees the mouse and it likes the lion then the lion sees the cow. If something chases the cow then the cow is not green. If something sees the bald eagle and it is not kind then it sees the lion.",The lion does not chase the lion.,False,OWA,train,3,RelNeg-OWA-D3-1399,3,7,8,1,2,inv-proof,[(((triple6) -> rule3))],"1. Green(Bald Eagle)
2. Like(Bald Eagle, Mouse)
3. Blue(Cow)
4. Not Kind(Lion)
5. Like(Lion, Cow)
6. See(Lion, Bald Eagle)
7. Blue(Mouse)
","1. IF Rough(thing) AND Cold(thing) THEN Blue(thing)
2. IF BaldEagle(chases) THEN Like(BaldEagle, Lion)
3. IF See(BaldEagle) THEN Chase(Lion)
4. IF See(thing) THEN Blue(thing)
5. IF Like(BaldEagle, Cow) THEN See(Cow)
6. IF See(mouse) AND Like(Lion, Cow) THEN See(Cow)
7. IF Chase(cow) THEN NotGreen(cow)
8. IF See(BaldEagle) AND NotKind(BaldEagle) THEN See(Lion)
","1. Green(Bald Eagle)
2. Like(Bald Eagle, Mouse)
3. Blue(Cow)
4. Not Kind(Lion)
5. Like(Lion, Cow)
6. See(Lion, Bald Eagle)
7. Blue(Mouse)
8. NOTHING.
","1. Does not(Lion)
",False,True
537,8274,3,581,"Bob is round. Charlie is furry. Charlie is nice. Charlie is red. Dave is quiet. Dave is round. Gary is nice. If something is quiet then it is blue. Furry, blue things are rough. If something is red then it is blue. All rough, red things are round. If something is nice and blue then it is red. If Gary is round then Gary is blue. All red, rough things are round. If Bob is nice then Bob is blue.",Charlie is not blue.,False,OWA,train,3,AttNoneg-OWA-D3-392,3,7,8,1,2,inv-proof,[(((triple4) -> rule3))],"1. Round(Bob)
2. Furry(Charlie)
3. Nice(Charlie)
4. Red(Charlie)
5. Quiet(Dave)
6. Round(Dave)
7. Nice(Gary)
","1. IF Quiet(x) THEN Blue(x)
2. IF Furry(x) AND Blue(x) THEN Rough(x)
3. IF Red(x) THEN Blue(x)
4. IF All(x, y) AND Rough(y) THEN Round(x)
5. IF Nice(x) AND Blue(x) THEN Red(x)
6. IF Round(Gary) THEN Blue(Gary)
7. IF All(x, y) AND Red(y) THEN Round(x)
8. IF Nice(Bob) THEN Blue(Bob)
","1. Round(Bob)
2. Furry(Charlie)
3. Nice(Charlie)
4. Red(Charlie)
5. Quiet(Dave)
6. Round(Dave)
7. Nice(Gary)
8. NOTHING
","1. Not(Blue)(Charlie)
",False,False
538,41478,3,5363,"Anne is green. Anne is young. Dave is green. Dave is red. Fiona is furry. Fiona is green. Fiona is quiet. All furry, nice things are young. Furry, quiet things are red. Red things are nice. All kind things are nice. If something is nice and furry then it is green. All nice things are quiet. If something is quiet then it is nice. Red, furry things are nice.",Fiona is not red.,False,OWA,train,1,AttNoneg-OWA-D1-1390,2,7,8,1,3,inv-proof,[(((triple5 triple7) -> rule2))],"1. Green(Anne)
2. Young(Anne)
3. Green(Dave)
4. Red(Dave)
5. Furry(Fiona)
6. Green(Fiona)
7. Quiet(Fiona)
","1. IF Furry(thing) AND Nice(thing) THEN Young(thing)
2. IF Quiet(thing) THEN Nice(thing)
3. IF Red(thing) THEN Nice(thing)
4. IF Kind(thing) THEN Nice(thing)
5. IF Furry(thing) AND Nice(thing) THEN Green(thing)
6. IF Quiet(thing) THEN Nice(thing)
7. IF Red(thing) THEN Nice(thing)
8. IF Furry(thing) THEN Nice(thing)
","1. Green(Anne)
2. Young(Anne)
3. Green(Dave)
4. Red(Dave)
5. Furry(Fiona)
6. Green(Fiona)
7. Quiet(Fiona)
8. NOTHING
","1. Not(Fiona, Red)
",False,False
539,56710,3,3937,"Anne is red. Charlie is red. Dave is kind. Dave is red. Dave is smart. Fiona is furry. Fiona is red. If Fiona is smart then Fiona is red. If something is smart then it is quiet. Red things are furry. If something is furry then it is quiet. If something is young then it is kind. All kind things are red. If Anne is furry and Anne is young then Anne is nice. All red, quiet things are smart.",Dave is not quiet.,False,OWA,train,3,AttNoneg-OWA-D3-1589,3,7,8,1,2,inv-proof,[(((triple5) -> rule2) OR ((((triple4) -> rule3)) -> rule4) OR ((((((triple3) -> rule6)) -> rule3)) -> rule4))],"1. Red(Anne)
2. Red(Charlie)
3. Kind(Dave)
4. Red(Dave)
5. Smart(Dave)
6. Furry(Fiona)
7. Red(Fiona)
","1. IF Smart(Fiona) THEN Red(Fiona)
2. IF Smart(something) THEN Quiet(something)
3. IF Furry(thing) THEN Quiet(thing)
4. IF Young(thing) THEN Kind(thing)
5. IF Kind(thing) THEN Red(thing)
6. IF Furry(Anne) AND Young(Anne) THEN Nice(Anne)
7. IF Red(thing) AND Quiet(thing) THEN Smart(thing)
","1. Red(Anne)
2. Red(Charlie)
3. Kind(Dave)
4. Red(Dave)
5. Smart(Dave)
6. Furry(Fiona)
7. Red(Fiona)
8. NOTHING
","1. Not(Quiet)(Dave)
",False,False
540,19640,3,938,The bald eagle is kind. The cat likes the bald eagle. The cat likes the squirrel. The squirrel chases the cat. The tiger chases the cat. The tiger is green. The tiger is round. If something likes the cat then the cat chases the tiger. If something chases the bald eagle and the bald eagle likes the tiger then the tiger is round. If something is green then it is kind. If something visits the bald eagle then the bald eagle chases the cat. If something likes the cat and it is cold then it is green. If something chases the cat and the cat likes the squirrel then it is green. If something chases the bald eagle then the bald eagle chases the tiger. If something is kind and green then it visits the bald eagle.,The squirrel is not green.,False,OWA,train,5,RelNoneg-OWA-D5-193,5,7,8,1,3,inv-proof,[(((triple4 triple3) -> rule6))],"1. Kind(BaldEagle)
2. Like(Cat, BaldEagle)
3. Like(Cat, Squirrel)
4. Chase(Squirrel, Cat)
5. Chase(Tiger, Cat)
6. Green(Tiger)
7. Round(Tiger)
","1. IF Like(something, cat) THEN Chases(cat, tiger)
2. IF Chases(something, bald eagle) AND Like(bald eagle, tiger) THEN Round(tiger)
3. IF Green(something) THEN Kind(something)
4. IF Visits(something, bald eagle) THEN Chases(bald eagle, cat)
5. IF Like(something, cat) AND Cold(something) THEN Green(something)
6. IF Chases(something, cat) AND Like(cat, squirrel) THEN Green(something)
7. IF Chases(something, bald eagle) THEN Chases(bald eagle, tiger)
8. IF Kind(something) AND Green(something) THEN Visit(something, bald eagle)
","1. Kind(BaldEagle)
2. Like(Cat, BaldEagle)
3. Like(Cat, Squirrel)
4. Chase(Squirrel, Cat)
5. Chase(Tiger, Cat)
6. Green(Tiger)
7. Round(Tiger)
","1. Not Green(Squirrel)
",False,True
541,6100,3,419,The cow likes the squirrel. The rabbit chases the squirrel. The rabbit is rough. The rabbit is young. The rabbit does not like the squirrel. The squirrel is not kind. The squirrel is not round. If someone likes the squirrel then they like the rabbit. All rough people are young. If someone chases the rabbit and they chase the squirrel then they do not like the cow. If someone needs the rabbit then the rabbit is blue. If someone likes the squirrel then the squirrel is blue. If someone likes the squirrel and they are kind then the squirrel likes the rabbit. Blue people are rough. If the rabbit does not need the squirrel then the rabbit is not rough.,The squirrel is not blue.,False,OWA,test,3,RelNeg-OWA-D3-488,3,7,8,1,2,inv-proof,[(((triple1) -> rule5))],"1. Like(Rabbit, Squirrel)
2. Chase(Rabbit, Squirrel)
3. Rough(Rabbit)
4. Young(Rabbit)
5. NotLike(Rabbit, Squirrel)
6. NotKind(Squirrel)
7. NotRound(Squirrel)
","1. IF Like(X, Y) THEN Like(X, Y)
2. IF Young(X) THEN Blue(X)
3. IF Chase(X, Y) AND NotLike(X, Z) THEN NotLike(X, Z)
4. IF Need(X, Y) THEN Blue(X)
5. IF Like(X, Y) THEN Blue(X) AND Kind(X)
6. IF Blue(X) THEN Rough(X)
7. IF NotNeed(X, Y) THEN NotRough(X)
","1. Like(Rabbit, Squirrel)
2. Chase(Rabbit, Squirrel)
3. Rough(Rabbit)
4. Young(Rabbit)
5. NotLike(Rabbit, Squirrel)
6. NotKind(Squirrel)
7. NotRound(Squirrel)
8. COOL(Alice)
","1. Not Blue(Squirrel)
",False,False
542,33556,3,2327,The bear likes the lion. The cat is young. The cat likes the bear. The cat visits the bear. The lion eats the squirrel. The squirrel eats the bear. The squirrel likes the bear. If someone visits the bear and the bear is cold then they visit the lion. If someone is cold then they like the cat. If someone visits the bear then they are green. If the squirrel eats the lion and the lion likes the bear then the squirrel eats the cat. If someone likes the cat then the cat likes the squirrel. If someone likes the squirrel then the squirrel is red. If someone eats the cat then the cat eats the squirrel. If the squirrel eats the bear then the bear is cold.,The cat is not green.,False,OWA,train,3,RelNoneg-OWA-D3-1604,4,7,8,1,2,inv-proof,[(((triple4) -> rule3))],"1. Like(Bear, Lion)
2. Young(Cat)
3. Like(Cat, Bear)
4. Visit(Cat, Bear)
5. Eat(Lion, Squirrel)
6. Eat(Squirrel, Bear)
7. Like(Squirrel, Bear)
","1. IF Visit(bear) AND Cold(bear), THEN Visit(lion)
2. IF Cold(person), THEN Like(person, cat)
3. IF Visit(bear), THEN Green(person)
4. IF Eat(squirrel, lion) AND Like(lion, bear), THEN Eat(cat, squirrel)
5. IF Like(person, cat), THEN Eat(squirrel, cat)
6. IF Like(squirrel), THEN Red(squirrel)
7. IF Eat(person, cat), THEN Eat(cat, squirrel)
8. IF Eat(squirrel, bear), THEN Cold(bear)
","1. Like(Bear, Lion)
2. Young(Cat)
3. Like(Cat, Bear)
4. Visit(Cat, Bear)
5. Eat(Lion, Squirrel)
6. Eat(Squirrel, Bear)
7. Like(Squirrel, Bear)
8. NOTHING
","1. Not(Green)(Cat)
",False,False
