,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs
328012,27989,6,1945,The bald eagle likes the squirrel. The bald eagle sees the squirrel. The bald eagle visits the squirrel. The squirrel is green. The squirrel is round. The squirrel sees the bald eagle. The squirrel visits the bald eagle. If someone visits the bald eagle and the bald eagle is green then they like the squirrel. If the squirrel is nice and the squirrel is round then the squirrel visits the bald eagle. If someone visits the squirrel then the squirrel likes the bald eagle. If someone visits the squirrel and the squirrel likes the bald eagle then they see the bald eagle. If someone likes the bald eagle then they are nice. If someone is nice then they like the squirrel. If someone sees the squirrel and the squirrel likes the bald eagle then the squirrel visits the bald eagle. If someone is red then they see the bald eagle.,The squirrel likes the squirrel.,True,OWA,train,3,RelNoneg-OWA-D3-30,3,7,8,3,4,proof,[(((((((triple3) -> rule3)) -> rule5)) -> rule6))]
461552,61493,6,2925,"Anne is red. Bob is nice. Gary is cold. Gary is nice. Harry is big. Harry is nice. Harry is quiet. If something is big and quiet then it is red. All white things are quiet. All red, white things are nice. Cold things are white. If something is nice then it is cold. If something is quiet then it is nice. White, furry things are nice. If something is quiet then it is big.",Gary is big.,True,OWA,train,5,AttNoneg-OWA-D5-701,5,7,8,3,4,proof,[(((((((triple3) -> rule4)) -> rule2)) -> rule8) OR ((((((((triple4) -> rule5)) -> rule4)) -> rule2)) -> rule8))]
345620,45597,6,3166,The bear is rough. The bear is young. The bear likes the mouse. The cat likes the tiger. The mouse chases the bear. The tiger eats the bear. The tiger likes the cat. If something is rough then it likes the tiger. If something is kind then it is round. If the bear likes the tiger then the tiger is rough. If something eats the bear then the bear eats the mouse. If something likes the cat then the cat chases the mouse. If the tiger is rough then the tiger likes the bear. If something is kind then it is rough. If something likes the tiger and the tiger chases the mouse then the mouse chases the tiger.,The tiger likes the bear.,True,OWA,train,3,RelNoneg-OWA-D3-1336,3,7,8,3,4,proof,[(((((((triple1) -> rule1)) -> rule3)) -> rule6))]
354184,54161,6,3760,"Charlie is red. Erin is not furry. Erin is quiet. Erin is rough. Erin is round. Erin is white. Harry is rough. If something is round then it is red. All red, round things are white. If something is red then it is white. All white things are round. If Erin is rough and Erin is round then Erin is quiet. All red, round things are rough. If something is red and not white then it is blue. If something is blue and not round then it is not furry.",Charlie is rough.,True,OWA,train,3,AttNeg-OWA-D3-469,3,7,8,3,5,proof,[(((triple1 ((((triple1) -> rule3)) -> rule4)) -> rule6))]
328310,28287,6,1966,"Erin is big. Erin is furry. Erin is red. Erin is rough. Harry is big. Harry is rough. Harry is young. If Harry is rough and Harry is red then Harry is blue. If someone is big and young then they are red. If Harry is blue then Harry is nice. All big, nice people are young. Nice people are blue. All red, nice people are big. If someone is nice then they are blue. Furry people are blue.",Harry is nice.,True,OWA,train,3,AttNoneg-OWA-D3-1235,3,7,8,3,6,proof,[(((((triple6 ((triple5 triple7) -> rule2)) -> rule1)) -> rule3))]
323780,23757,6,1648,The bald eagle needs the lion. The bald eagle needs the mouse. The cat is red. The lion chases the cat. The lion is red. The mouse is nice. The mouse visits the lion. If someone visits the cat then the cat chases the mouse. If someone visits the cat and they visit the bald eagle then they chase the mouse. If someone needs the lion then the lion visits the cat. If someone visits the mouse then the mouse chases the lion. If the cat chases the mouse then the cat visits the bald eagle. If someone chases the cat then they are cold. If someone chases the cat and the cat is cold then the cat visits the lion. If the mouse chases the bald eagle and the mouse visits the bald eagle then the mouse needs the bald eagle.,The cat visits the bald eagle.,True,OWA,train,3,RelNoneg-OWA-D3-1419,3,7,8,3,4,proof,[(((((((triple1) -> rule3)) -> rule1)) -> rule5))]
490526,627,6,30,The bald eagle chases the cow. The bald eagle is not kind. The bald eagle is round. The bear chases the tiger. The cow is red. The cow is round. The tiger sees the cow. If someone is young and they see the bald eagle then they see the bear. If someone chases the bear then the bear is young. If someone chases the tiger then they are rough. If someone chases the tiger then the tiger eats the bear. If the tiger is round and the tiger is kind then the tiger chases the bear. If someone is young then they see the bald eagle. If someone chases the cow then they chase the bear. If someone sees the bear then the bear chases the cow.,The bear sees the bald eagle.,True,OWA,dev,5,RelNeg-OWA-D5-242,6,7,8,3,4,proof,[(((((((triple1) -> rule7)) -> rule2)) -> rule6))]
418500,18441,6,880,Anne is rough. Dave is big. Dave is smart. Fiona is big. Fiona is rough. Fiona is white. Gary is kind. Smart things are young. If something is kind then it is young. If something is young then it is kind. All kind things are white. If something is furry and smart then it is white. If Fiona is furry and Fiona is rough then Fiona is big. Rough things are big. All big things are smart.,Anne is young.,True,OWA,train,5,AttNeg-OWA-D5-137,5,7,8,3,4,proof,[(((((((triple1) -> rule7)) -> rule8)) -> rule1))]
443710,43651,6,2075,"Anne is smart. Anne is white. Bob is green. Bob is young. Erin is not big. Erin is kind. Fiona is not young. If someone is white and kind then they are young. If Anne is smart then Anne is kind. If Bob is green then Bob is big. If Bob is green and Bob is big then Bob is kind. All big people are green. All white, young people are furry. Young, kind people are smart. All young, smart people are white.",Bob is smart.,True,OWA,train,5,AttNeg-OWA-D5-92,5,7,8,3,6,proof,[(((triple4 ((triple3 ((triple3) -> rule3)) -> rule4)) -> rule7))]
407492,7433,6,354,The bear eats the rabbit. The bear sees the cat. The bear sees the dog. The cat is young. The cat sees the bear. The dog is red. The rabbit is red. If someone eats the bear then the bear is young. If someone likes the bear then they eat the bear. If someone is young then they like the bear. If someone is cold then they see the rabbit. If someone sees the rabbit then the rabbit is red. If someone is round and blue then they like the rabbit. If someone likes the rabbit then they eat the cat. If someone sees the rabbit and they eat the bear then the bear is young.,The bear is young.,True,OWA,train,5,RelNoneg-OWA-D5-174,5,7,8,3,4,proof,[(((((((triple4) -> rule3)) -> rule2)) -> rule1))]
338226,38203,6,2653,"Bob is green. Bob is quiet. Bob is white. Fiona is green. Gary is kind. Gary is quiet. Harry is kind. All red people are green. Red people are quiet. All big, rough people are green. Green people are red. If Gary is quiet and Gary is green then Gary is big. If Gary is quiet and Gary is big then Gary is rough. If someone is quiet then they are red. Big, green people are kind.",Gary is big.,True,OWA,train,3,AttNoneg-OWA-D3-675,4,7,8,3,5,proof,[(((triple6 ((((triple6) -> rule7)) -> rule1)) -> rule5))]
375681,6270,7,431,"Anne is furry. Dave is big. Dave is cold. Dave is furry. Erin is big. Erin is furry. Erin is quiet. If something is furry then it is rough. If Anne is rough then Anne is not big. If something is blue and not rough then it is cold. All blue things are cold. All furry, quiet things are cold. All rough, big things are quiet. All green, cold things are quiet. Quiet things are green.",Dave is not green.,False,OWA,test,3,AttNeg-OWA-D3-1319,3,7,8,3,5,inv-proof,[(((((((triple4) -> rule1) triple2) -> rule6)) -> rule8))]
348431,48408,7,3359,The bear does not like the cow. The cow chases the bear. The cow eats the bear. The cow is big. The cow is red. The cow is young. The cow likes the bear. If the cow chases the bear then the cow eats the bear. Cold things are young. All big things are young. If something chases the bear and the bear likes the cow then the bear does not eat the cow. If something is young and it does not like the cow then it is red. If something likes the cow then the cow is cold. If something eats the bear then the bear is big. If something chases the bear then it is round.,The bear is not red.,False,OWA,train,3,RelNeg-OWA-D3-1332,3,7,8,3,5,inv-proof,[(((((((triple3) -> rule7)) -> rule3) triple1) -> rule5) OR ((((((((triple2) -> rule1)) -> rule7)) -> rule3) triple1) -> rule5))]
326927,26904,7,1868,The dog is blue. The dog sees the tiger. The lion chases the tiger. The squirrel chases the lion. The squirrel likes the lion. The tiger likes the lion. The tiger sees the lion. If something sees the tiger then the tiger chases the lion. If something is round then it chases the dog. If something sees the lion and it chases the lion then the lion is round. If something likes the dog then the dog sees the lion. If the squirrel sees the lion and the lion is nice then the squirrel is green. If something sees the lion then the lion sees the squirrel. If something sees the squirrel then the squirrel chases the lion. If the tiger chases the dog then the tiger is green.,The lion does not chase the dog.,False,OWA,train,3,RelNoneg-OWA-D3-1327,3,7,8,3,5,inv-proof,[(((((triple7 ((triple2) -> rule1)) -> rule3)) -> rule2))]
393015,3258,7,225,The bear is kind. The bear needs the tiger. The dog eats the bear. The dog needs the bear. The dog needs the tiger. The dog sees the tiger. The tiger needs the dog. If something sees the dog then the dog is green. If something is blue then it eats the tiger. If something needs the dog then it needs the tiger. If something is green then it sees the bear. If the bear sees the dog then the bear is kind. If something is red then it sees the dog. If something needs the tiger then it is blue. If something sees the tiger then the tiger eats the dog.,The tiger does not eat the tiger.,False,OWA,dev,3,RelNoneg-OWA-D3-618,3,7,8,3,4,inv-proof,[(((((((triple7) -> rule3)) -> rule7)) -> rule2))]
405955,5896,7,282,"Bob is furry. Bob is quiet. Bob is round. Bob is white. Erin is white. Fiona is big. Harry is kind. If something is white then it is quiet. Nice things are white. Kind, furry things are big. If Bob is kind then Bob is white. Quiet, round things are white. If something is quiet and big then it is round. All quiet things are furry. If something is furry then it is kind.",Erin is not kind.,False,OWA,train,5,AttNoneg-OWA-D5-530,5,7,8,3,4,inv-proof,[(((((((triple5) -> rule1)) -> rule7)) -> rule8))]
392841,3084,7,213,The cow is nice. The cow needs the dog. The dog needs the cow. The dog visits the rabbit. The rabbit is red. The rabbit needs the dog. The rabbit sees the cow. If something sees the rabbit then the rabbit does not visit the dog. If something needs the cow then the cow is nice. If something visits the dog then it is big. If something visits the rabbit then the rabbit visits the cow. If something is big then it needs the dog. If the rabbit visits the cow then the cow visits the dog. If something visits the rabbit then it needs the cow. If something visits the cow then it does not visit the dog.,The cow is not big.,False,OWA,dev,3,RelNeg-OWA-D3-59,3,7,8,3,4,inv-proof,[(((((((triple4) -> rule4)) -> rule6)) -> rule3))]
320431,20408,7,1415,"Bob is blue. Charlie is white. Erin is blue. Erin is round. Erin is white. Harry is smart. Harry is white. All round, cold things are blue. All big things are cold. All cold things are round. If something is cold then it is smart. If something is blue then it is big. If Charlie is blue then Charlie is smart. If Erin is nice then Erin is cold. If something is round and cold then it is blue.",Erin is not smart.,False,OWA,train,3,AttNoneg-OWA-D3-807,3,7,8,3,4,inv-proof,[(((((((triple3) -> rule5)) -> rule2)) -> rule4))]
368215,68192,7,4734,"Anne is green. Bob is blue. Bob is white. Dave is blue. Erin is blue. Erin is furry. Erin is white. All white, green people are nice. If someone is big then they are blue. All blue people are kind. All green, blue people are big. All green, white people are kind. All kind, blue people are furry. All kind, furry people are green. If someone is furry then they are big.",Dave is not big.,False,OWA,train,3,AttNoneg-OWA-D3-782,4,7,8,3,5,inv-proof,[(((((((triple4) -> rule3) triple4) -> rule6)) -> rule8) OR ((((((triple4) -> rule3) ((((triple4) -> rule3) triple4) -> rule6)) -> rule7) triple4) -> rule4))]
381437,12026,7,830,Bob is quiet. Charlie is furry. Charlie is quiet. Charlie is not red. Fiona is furry. Fiona is green. Fiona is quiet. If someone is furry then they are not red. Nice people are not green. Nice people are green. All nice people are not kind. All quiet people are kind. If someone is kind and quiet then they are furry. If Fiona is green then Fiona is not nice. Furry people are quiet.,Bob is red.,False,OWA,test,3,AttNeg-OWA-D3-29,3,7,8,3,5,inv-proof,[(((((((triple1) -> rule5) triple1) -> rule6)) -> rule1))]
354115,54092,7,3754,The bear is red. The lion is not blue. The lion is green. The lion is rough. The tiger is round. The tiger needs the lion. The tiger does not see the bear. If something is red then it needs the bear. If something needs the bear then it chases the lion. If something sees the bear then it is round. If something is rough and it does not need the lion then it sees the lion. If something chases the lion then the lion needs the bear. If something sees the bear then it does not chase the tiger. If the tiger does not see the lion then the lion chases the bear. If something is round and it does not see the lion then it chases the bear.,The lion does not need the bear.,False,OWA,train,3,RelNeg-OWA-D3-327,4,7,8,3,4,inv-proof,[(((((((triple1) -> rule1)) -> rule2)) -> rule5))]
385599,16188,7,1116,"Anne is blue. Anne is round. Anne is smart. Anne is young. Dave is big. Dave is blue. Dave is nice. If Anne is blue and Anne is young then Anne is round. Nice, round things are green. All green, nice things are smart. Nice things are big. All big, young things are green. If something is big then it is young. All nice things are blue. Blue things are young.",Dave is not smart.,False,OWA,test,3,AttNoneg-OWA-D3-583,3,7,8,3,6,inv-proof,[(((((triple5 ((triple5) -> rule6)) -> rule5) triple7) -> rule3) OR ((((triple5 ((triple6) -> rule8)) -> rule5) triple7) -> rule3) OR ((((((triple7) -> rule4) ((triple5) -> rule6)) -> rule5) triple7) -> rule3) OR ((((((triple7) -> rule4) ((triple6) -> rule8)) -> rule5) triple7) -> rule3) OR ((((triple5 ((((triple7) -> rule4)) -> rule6)) -> rule5) triple7) -> rule3) OR ((((triple5 ((((triple7) -> rule7)) -> rule8)) -> rule5) triple7) -> rule3) OR ((((((triple7) -> rule4) ((((triple7) -> rule4)) -> rule6)) -> rule5) triple7) -> rule3) OR ((((((triple7) -> rule4) ((((triple7) -> rule7)) -> rule8)) -> rule5) triple7) -> rule3))]
300409,386,7,26,"Anne is blue. Anne is quiet. Anne is red. Anne is not rough. Gary is blue. Gary is rough. Harry is not blue. Big things are not young. Big, smart things are quiet. All rough, young things are quiet. Red, blue things are quiet. If something is young and not blue then it is not rough. Red, big things are smart. All rough things are red. If something is red and rough then it is big.",Gary is not smart.,False,OWA,train,3,AttNeg-OWA-D3-738,3,7,8,3,7,inv-proof,[(((((triple6) -> rule7) ((((triple6) -> rule7) triple6) -> rule8)) -> rule6))]
484769,14900,7,705,"Anne is cold. Anne is smart. Bob is smart. Bob is young. Gary is kind. Harry is red. Harry is young. All young things are red. If Harry is young then Harry is smart. If Gary is rough then Gary is cold. If Gary is cold and Gary is blue then Gary is rough. If something is smart and kind then it is young. All cold things are smart. If something is kind then it is rough. Red, kind things are cold.",Gary is not smart.,False,OWA,test,5,AttNoneg-OWA-D5-314,5,7,8,3,4,inv-proof,[(((((((triple5) -> rule7)) -> rule3)) -> rule6))]
430369,30310,7,1446,"Anne is red. Erin is red. Erin is white. Fiona is green. Harry is cold. Harry is green. Harry is nice. If Fiona is nice then Fiona is furry. If Fiona is furry and Fiona is red then Fiona is smart. All white, red people are nice. If someone is green and nice then they are white. Nice people are white. All red people are white. If Anne is white and Anne is smart then Anne is nice. Green people are red.",Fiona is not nice.,False,OWA,train,5,AttNeg-OWA-D5-235,5,7,8,3,6,inv-proof,[(((((((triple4) -> rule8)) -> rule6) ((triple4) -> rule8)) -> rule3))]
491425,1526,7,72,"Anne is furry. Anne is smart. Bob is furry. Dave is red. Dave is smart. Fiona is nice. Fiona is not round. All smart, round things are not nice. All smart, blue things are nice. If something is blue then it is green. All nice, furry things are not green. All furry things are green. If something is red then it is smart. If something is smart then it is round. Green things are red.",Bob is not smart.,False,OWA,dev,5,AttNeg-OWA-D5-550,5,7,8,3,4,inv-proof,[(((((((triple3) -> rule5)) -> rule8)) -> rule6))]
490527,628,7,30,The bald eagle chases the cow. The bald eagle is not kind. The bald eagle is round. The bear chases the tiger. The cow is red. The cow is round. The tiger sees the cow. If someone is young and they see the bald eagle then they see the bear. If someone chases the bear then the bear is young. If someone chases the tiger then they are rough. If someone chases the tiger then the tiger eats the bear. If the tiger is round and the tiger is kind then the tiger chases the bear. If someone is young then they see the bald eagle. If someone chases the cow then they chase the bear. If someone sees the bear then the bear chases the cow.,The bear does not see the bald eagle.,False,OWA,dev,5,RelNeg-OWA-D5-242,6,7,8,3,4,inv-proof,[(((((((triple1) -> rule7)) -> rule2)) -> rule6))]
398887,9130,7,636,"Anne is big. Anne is blue. Anne is round. Anne is smart. Charlie is round. Dave is cold. Dave is round. Cold things are blue. All round things are red. All big, smart things are rough. If something is blue and cold then it is big. Blue things are smart. All round things are cold. If something is blue and cold then it is smart. If something is rough and round then it is red.",Charlie is not big.,False,OWA,dev,3,AttNoneg-OWA-D3-1742,4,7,8,3,6,inv-proof,[(((((((triple5) -> rule6)) -> rule1) ((triple5) -> rule6)) -> rule4))]
477083,7214,7,341,The bald eagle is blue. The bald eagle visits the bear. The bald eagle visits the rabbit. The bear chases the bald eagle. The dog is not cold. The rabbit is red. The rabbit needs the bear. If the bald eagle visits the bear and the bald eagle is rough then the bear chases the rabbit. If someone is rough then they chase the bald eagle. If someone is cold then they are rough. If someone needs the bald eagle then the bald eagle is cold. If someone needs the rabbit and they chase the bald eagle then the bald eagle does not chase the bear. If someone chases the bald eagle then they are kind. If someone is kind then they need the bald eagle. If the rabbit is red and the rabbit is blue then the rabbit needs the bear.,The bald eagle is not cold.,False,OWA,test,5,RelNeg-OWA-D5-394,7,7,8,3,4,inv-proof,[(((((((triple4) -> rule6)) -> rule7)) -> rule4))]
323781,23758,7,1648,The bald eagle needs the lion. The bald eagle needs the mouse. The cat is red. The lion chases the cat. The lion is red. The mouse is nice. The mouse visits the lion. If someone visits the cat then the cat chases the mouse. If someone visits the cat and they visit the bald eagle then they chase the mouse. If someone needs the lion then the lion visits the cat. If someone visits the mouse then the mouse chases the lion. If the cat chases the mouse then the cat visits the bald eagle. If someone chases the cat then they are cold. If someone chases the cat and the cat is cold then the cat visits the lion. If the mouse chases the bald eagle and the mouse visits the bald eagle then the mouse needs the bald eagle.,The cat does not visit the bald eagle.,False,OWA,train,3,RelNoneg-OWA-D3-1419,3,7,8,3,4,inv-proof,[(((((((triple1) -> rule3)) -> rule1)) -> rule5))]
464253,64194,7,3057,"Anne is smart. Dave is not kind. Dave is smart. Erin is round. Fiona is furry. Fiona is smart. Fiona is young. If Dave is smart and Dave is white then Dave is kind. All kind things are smart. Round, kind things are not smart. All young things are furry. Smart things are young. Nice, round things are not white. If something is young and nice then it is round. If something is furry and smart then it is nice.",Fiona is white.,False,OWA,train,5,AttNeg-OWA-D5-574,5,7,8,3,9,inv-proof,[(((((triple5 triple6) -> rule8) ((triple7 ((triple5 triple6) -> rule8)) -> rule7)) -> rule6) OR ((((triple5 triple6) -> rule8) ((((triple6) -> rule5) ((triple5 triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((triple7) -> rule4) triple6) -> rule8) ((triple7 ((triple5 triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((triple7) -> rule4) triple6) -> rule8) ((((triple6) -> rule5) ((triple5 triple6) -> rule8)) -> rule7)) -> rule6) OR ((((triple5 triple6) -> rule8) ((triple7 ((((triple7) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((triple5 triple6) -> rule8) ((((triple6) -> rule5) ((((triple7) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((triple7) -> rule4) triple6) -> rule8) ((triple7 ((((triple7) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((((triple6) -> rule5)) -> rule4) triple6) -> rule8) ((triple7 ((triple5 triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((triple7) -> rule4) triple6) -> rule8) ((((triple6) -> rule5) ((((triple7) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((((triple6) -> rule5)) -> rule4) triple6) -> rule8) ((triple7 ((((triple7) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((((triple6) -> rule5)) -> rule4) triple6) -> rule8) ((((triple6) -> rule5) ((triple5 triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((((triple6) -> rule5)) -> rule4) triple6) -> rule8) ((((triple6) -> rule5) ((((triple7) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((triple5 triple6) -> rule8) ((triple7 ((((((triple6) -> rule5)) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((triple5 triple6) -> rule8) ((((triple6) -> rule5) ((((((triple6) -> rule5)) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((triple7) -> rule4) triple6) -> rule8) ((triple7 ((((((triple6) -> rule5)) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((triple7) -> rule4) triple6) -> rule8) ((((triple6) -> rule5) ((((((triple6) -> rule5)) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((((triple6) -> rule5)) -> rule4) triple6) -> rule8) ((triple7 ((((((triple6) -> rule5)) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6) OR ((((((((triple6) -> rule5)) -> rule4) triple6) -> rule8) ((((triple6) -> rule5) ((((((triple6) -> rule5)) -> rule4) triple6) -> rule8)) -> rule7)) -> rule6))]
496965,7066,7,333,"Bob is quiet. Bob is smart. Charlie is kind. Charlie is smart. Charlie is white. Erin is blue. Harry is green. White, green things are smart. Smart, quiet things are white. All quiet, kind things are white. If Erin is kind and Erin is blue then Erin is white. All kind things are quiet. White things are quiet. Green things are kind. All white, smart things are furry.",Harry is not white.,False,OWA,dev,5,AttNeg-OWA-D5-399,5,7,8,3,6,inv-proof,[(((((((triple7) -> rule7)) -> rule5) ((triple7) -> rule7)) -> rule3))]
448601,48542,7,2310,The bald eagle chases the lion. The bald eagle visits the lion. The bear is green. The bear is red. The cow visits the lion. The lion is rough. The lion visits the bear. If someone visits the cow then the cow is kind. If someone visits the cow and they are kind then they are rough. If someone is red then they chase the bear. If someone is red then they visit the cow. If someone is red and they visit the cow then they are kind. If someone visits the cow then they like the bear. If someone chases the bald eagle then the bald eagle likes the cow. If someone is rough and they like the bear then they chase the bald eagle.,The bear is not rough.,False,OWA,train,5,RelNoneg-OWA-D5-380,5,7,8,3,7,inv-proof,[(((((triple4) -> rule4) ((triple4 ((triple4) -> rule4)) -> rule5)) -> rule2))]
414771,14712,7,704,"Anne is furry. Bob is blue. Bob is rough. Fiona is red. Fiona is rough. Fiona is smart. Harry is rough. All smart people are furry. All red people are furry. If someone is red and furry then they are smart. If someone is smart then they are blue. All furry, kind people are rough. All blue, smart people are kind. All furry people are red. All furry, rough people are red.",Anne is not blue.,False,OWA,train,5,AttNeg-OWA-D5-961,5,7,8,3,5,inv-proof,[(((((((triple1) -> rule7) triple1) -> rule3)) -> rule4))]
381157,11746,7,811,"Anne is quiet. Charlie is blue. Charlie is kind. Charlie is quiet. Fiona is kind. Fiona is smart. Gary is green. Nice, blue things are kind. All kind things are blue. Blue, smart things are nice. All kind things are nice. Big, kind things are quiet. If Fiona is green and Fiona is nice then Fiona is quiet. If something is nice then it is big. Blue things are big.",Fiona is not quiet.,False,OWA,test,3,AttNoneg-OWA-D3-1267,3,7,8,3,5,inv-proof,[(((((((triple5) -> rule2)) -> rule8) triple5) -> rule5) OR ((((((triple5) -> rule4)) -> rule7) triple5) -> rule5) OR ((((((((triple5) -> rule2) triple6) -> rule3)) -> rule7) triple5) -> rule5))]
428269,28210,7,1346,Anne is smart. Fiona is cold. Fiona is rough. Fiona is smart. Gary is rough. Gary is smart. Harry is young. If something is rough then it is not green. Young things are rough. If Fiona is not young and Fiona is not rough then Fiona is white. If something is young and white then it is smart. If something is young and not green then it is white. Cold things are not white. If Harry is smart and Harry is young then Harry is not cold. If something is smart and not cold then it is not quiet.,Harry is not white.,False,OWA,train,5,AttNeg-OWA-D5-446,6,7,8,3,5,inv-proof,[(((triple7 ((((triple7) -> rule2)) -> rule1)) -> rule5))]
417125,17066,7,815,"Charlie is kind. Charlie is nice. Dave is kind. Dave is young. Gary is nice. Gary is round. Harry is round. Round people are blue. Round, nice people are kind. If someone is nice and kind then they are cold. All cold people are round. Round, blue people are young. If someone is green and cold then they are young. Blue, green people are cold. If someone is nice and young then they are green.",Charlie is not blue.,False,OWA,train,5,AttNoneg-OWA-D5-1104,5,7,8,3,5,inv-proof,[(((((((triple2 triple1) -> rule3)) -> rule4)) -> rule1))]
376581,7170,7,493,The cow is blue. The cow is cold. The cow is kind. The lion chases the cow. The lion is blue. The lion likes the cow. The lion visits the cow. If someone chases the lion then they visit the lion. If someone likes the lion then they chase the lion. If someone chases the cow then the cow is cold. If someone is cold then they are blue. If someone likes the cow then they chase the cow. If someone chases the lion then the lion likes the cow. If someone is blue then they like the lion. If someone chases the cow and the cow visits the lion then they are blue.,The lion does not visit the lion.,False,OWA,test,3,RelNoneg-OWA-D3-226,3,7,8,3,4,inv-proof,[(((((((triple5) -> rule7)) -> rule2)) -> rule1) OR ((((((((triple4 ((((((triple1) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((triple6) -> rule5) ((((((triple1) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((triple4 ((((((((triple2) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((triple6) -> rule5) ((((((((triple2) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((((((((triple1) -> rule7)) -> rule2)) -> rule6)) -> rule5) ((((((triple1) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((((((((triple1) -> rule7)) -> rule2)) -> rule6)) -> rule5) ((((((((triple2) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((triple4 ((((((((((triple4) -> rule3)) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((triple6) -> rule5) ((((((((((triple4) -> rule3)) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((((((((((triple2) -> rule4)) -> rule7)) -> rule2)) -> rule6)) -> rule5) ((((((triple1) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((((((((triple1) -> rule7)) -> rule2)) -> rule6)) -> rule5) ((((((((((triple4) -> rule3)) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((((((((((triple2) -> rule4)) -> rule7)) -> rule2)) -> rule6)) -> rule5) ((((((((triple2) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((((((((((triple2) -> rule4)) -> rule7)) -> rule2)) -> rule6)) -> rule5) ((((((((((triple4) -> rule3)) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((triple4 ((((((((((((triple6) -> rule5)) -> rule3)) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((triple6) -> rule5) ((((((((((((triple6) -> rule5)) -> rule3)) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((((((((triple1) -> rule7)) -> rule2)) -> rule6)) -> rule5) ((((((((((((triple6) -> rule5)) -> rule3)) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1) OR ((((((((((((((((((triple2) -> rule4)) -> rule7)) -> rule2)) -> rule6)) -> rule5) ((((((((((((triple6) -> rule5)) -> rule3)) -> rule4)) -> rule7)) -> rule2)) -> rule1)) -> rule8)) -> rule7)) -> rule2)) -> rule1))]
