,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs,resulted_new_facts_list,answer_code,answer_LLM,answer_labels,answer_reasons,answer_wo_prompts
748,6924,11,327,"Charlie is smart. Erin is not blue. Erin is green. Erin is red. Erin is white. Fiona is red. Gary is white. If something is white and nice then it is kind. All smart things are nice. If something is green then it is white. If something is white then it is smart. If something is green and blue then it is not smart. All red, white things are not blue. All green things are not blue. If Fiona is smart then Fiona is not blue. Nice, kind things are red.",Gary is blue.,False,OWA,test,5,AttNeg-OWA-D5-1146,5,7,9,5,11,inv-proof,[(((((((((triple7) -> rule4)) -> rule2) ((triple7 ((((triple7) -> rule4)) -> rule2)) -> rule1)) -> rule9) triple7) -> rule6))],"1. Charlie is smart.
2. Erin is not blue.
3. Erin is green.
4. Erin is red.
5. Erin is white.
6. Fiona is red.
7. Gary is white.
8. Charlie is kind
9. Erin is not blue
10. Erin is green
11. Erin is red
12. Erin is white
13. Fiona is red
14. Gary is white
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the
"
749,6662,11,317,"Charlie is round. Erin is red. Erin is rough. Fiona is quiet. Fiona is round. Harry is quiet. Harry is rough. If Charlie is kind and Charlie is round then Charlie is rough. If Harry is rough then Harry is quiet. All big, nice things are round. All kind, round things are quiet. If something is red then it is big. If Harry is round then Harry is big. All big, kind things are nice. Nice things are kind. All big things are kind.",Erin is not quiet.,False,OWA,train,5,AttNoneg-OWA-D5-1400,5,7,9,5,13,inv-proof,[(((((((triple2) -> rule5)) -> rule9) ((((triple2) -> rule5) ((((triple2) -> rule5) ((((triple2) -> rule5)) -> rule9)) -> rule7)) -> rule3)) -> rule4))],"1. Charlie is round.
2. Erin is red.
3. Erin is rough.
4. Fiona is quiet.
5. Fiona is round.
6. Harry is quiet.
7. Harry is rough.
8. Charlie is rough
9. Harry is quiet
10. Harry is big
11. Harry is nice
12. Harry is kind
13. Harry is round
14. Harry is red
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in
"
750,14632,11,700,The bear eats the lion. The bear sees the dog. The dog sees the lion. The lion eats the dog. The lion sees the bear. The mouse does not like the dog. The mouse sees the dog. If something sees the mouse and the mouse likes the lion then the mouse eats the dog. If something sees the dog then the dog likes the mouse. If something likes the bear then it is big. If something eats the lion then the lion is round. If something likes the lion then it sees the mouse. If something eats the dog then the dog is round. If something sees the mouse then the mouse likes the bear. If something is rough then it likes the lion. If the lion sees the bear then the lion is rough.,The mouse is not big.,False,OWA,train,5,RelNeg-OWA-D5-155,5,7,9,5,6,inv-proof,[(((((((((((triple5) -> rule9)) -> rule8)) -> rule5)) -> rule7)) -> rule3))],"1. The bear eats the lion.
2. The bear sees the dog.
3. The dog sees the lion.
4. The lion eats the dog.
5. The lion sees the bear.
6. The mouse does not like the dog.
7. The mouse sees the dog.
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer
"
751,2202,11,107,"Charlie is nice. Fiona is nice. Fiona is white. Gary is green. Gary is kind. Harry is furry. Harry is kind. If something is big and furry then it is blue. If Harry is green and Harry is kind then Harry is big. Kind, furry things are big. If something is white and nice then it is blue. Nice, kind things are white. Furry things are green. Blue things are furry. Nice things are kind. All big, kind things are nice.",Charlie is not green.,False,OWA,train,5,AttNoneg-OWA-D5-79,5,7,9,5,8,inv-proof,[(((((((((triple1 ((triple1) -> rule8)) -> rule5) triple1) -> rule4)) -> rule7)) -> rule6))],"1. Charlie is nice.
2. Fiona is nice.
3. Fiona is white.
4. Gary is green.
5. Gary is kind.
6. Harry is furry.
7. Harry is kind.
8. Charlie is blue
9. Fiona is blue
10. Gary is blue
11. Harry is blue
12. Harry is big
13. Harry is nice
14. Harry is kind
15. Harry is white
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because
"
752,42604,11,2025,"Dave is green. Erin is furry. Fiona is blue. Fiona is furry. Harry is blue. Harry is smart. Harry is white. If someone is big then they are blue. All furry, kind people are big. If someone is furry then they are white. White, smart people are kind. All big people are kind. If Dave is blue then Dave is kind. If someone is green then they are furry. If someone is kind then they are big. If someone is white then they are blue.",Dave is not big.,False,OWA,train,5,AttNoneg-OWA-D5-685,5,7,9,5,6,inv-proof,[(((((((((((triple1) -> rule7)) -> rule3)) -> rule9)) -> rule6)) -> rule8) OR ((((triple1) -> rule7) ((((((((triple1) -> rule7)) -> rule3)) -> rule9)) -> rule6)) -> rule2))],"1. Dave is green.
2. Erin is furry.
3. Fiona is blue.
4. Fiona is furry.
5. Harry is blue.
6. Harry is smart.
7. Harry is white.
8. Dave is blue.
9. Erin is blue.
10. Dave is big.
11. Erin is big.
12. Fiona is big.
13. Harry is big.
14. Dave is kind.
15. Erin is kind.
16. Fiona is kind.
17. Harry is kind.
18. Dave is smart.
19. 21
20. Er
21. Dave is
22. Harry is
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<
"
753,41678,11,1981,"Bob is red. Bob is rough. Bob is not smart. Charlie is round. Charlie is smart. Dave is not red. Gary is smart. All blue people are quiet. If someone is round then they are quiet. Quiet people are not blue. If someone is smart then they are round. If someone is smart and not blue then they are not red. If someone is red and not smart then they are rough. All blue, smart people are rough. Round, young people are not rough. If someone is smart and not red then they are young.",Gary is not young.,False,OWA,train,5,AttNeg-OWA-D5-391,6,7,9,5,8,inv-proof,[(((triple7 ((triple7 ((((((triple7) -> rule4)) -> rule2)) -> rule3)) -> rule5)) -> rule9))],"1. Bob is red.
2. Bob is rough.
3. Bob is not smart.
4. Charlie is round.
5. Charlie is smart.
6. Dave is not red.
7. Gary is smart.
8. Bob is blue
9. Bob is nice
10. Bob is not smart
11. Charlie is round
12. Charlie is smart
13. Dave is not red
14. Gary is smart
15. Bob is young
16. Bob is not rough
17. Charlie is young
18. Charlie is not rough
19. Dave is not young
20. Dave is rough
21. Gary is not young
22. Gary is not rough
23. Dave is not smart
24. Bob is not red
25. Bob is quiet
26. Bob
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found
"
754,35308,11,1686,"Anne is round. Dave is young. Erin is red. Erin is rough. Fiona is big. Fiona is rough. Fiona is round. Rough, kind people are red. Round people are young. If someone is cold then they are round. If someone is cold then they are rough. If someone is young then they are big. If Anne is big and Anne is cold then Anne is rough. If someone is kind then they are round. All round, big people are kind. If someone is kind then they are rough.",Anne is not red.,False,OWA,train,5,AttNoneg-OWA-D5-1008,5,7,9,5,12,inv-proof,[(((((((triple1 ((((triple1) -> rule2)) -> rule5)) -> rule8)) -> rule9) ((triple1 ((((triple1) -> rule2)) -> rule5)) -> rule8)) -> rule1))],"1. Anne is round.
2. Dave is young.
3. Erin is red.
4. Erin is rough.
5. Fiona is big.
6. Fiona is rough.
7. Fiona is round.
8. Erin is red
9. Erin is kind
10. Anne is young
11. Anne is kind
12. Fiona is red
13. Fiona is kind
14. Fiona is young
15. Fiona is big
16. Dave is young
17. Dave is kind
18. Dave is big
19. Dave is red
20. Dave is rough
21. Dave
22. 7
23. F
24. Fiona is
25. Anne is
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
"
755,8578,11,405,"Anne is furry. Anne is nice. Anne is smart. Bob is young. Erin is nice. Harry is smart. Harry is young. Young things are furry. Nice, furry things are green. All green things are nice. Nice, green things are big. All green things are smart. If something is big and young then it is round. All green things are big. If Harry is young then Harry is furry. Furry, smart things are nice.",Harry is not round.,False,OWA,dev,5,AttNoneg-OWA-D5-1284,5,7,9,5,10,inv-proof,[(((((((((((triple7) -> rule1) triple6) -> rule9) ((triple7) -> rule1)) -> rule2)) -> rule7) triple7) -> rule6) OR ((((((((((triple7) -> rule1) triple6) -> rule9) ((triple7) -> rule8)) -> rule2)) -> rule7) triple7) -> rule6) OR ((((((((((triple7) -> rule8) triple6) -> rule9) ((triple7) -> rule1)) -> rule2)) -> rule7) triple7) -> rule6) OR ((((((((((triple7) -> rule8) triple6) -> rule9) ((triple7) -> rule8)) -> rule2)) -> rule7) triple7) -> rule6) OR ((((((((triple7) -> rule1) triple6) -> rule9) ((((((triple7) -> rule1) triple6) -> rule9) ((triple7) -> rule1)) -> rule2)) -> rule4) triple7) -> rule6) OR ((((((((triple7) -> rule1) triple6) -> rule9) ((((((triple7) -> rule1) triple6) -> rule9) ((triple7) -> rule8)) -> rule2)) -> rule4) triple7) -> rule6) OR ((((((((triple7) -> rule1) triple6) -> rule9) ((((((triple7) -> rule8) triple6) -> rule9) ((triple7) -> rule1)) -> rule2)) -> rule4) triple7) -> rule6) OR ((((((((triple7) -> rule1) triple6) -> rule9) ((((((triple7) -> rule8) triple6) -> rule9) ((triple7) -> rule8)) -> rule2)) -> rule4) triple7) -> rule6) OR ((((((((triple7) -> rule8) triple6) -> rule9) ((((((triple7) -> rule1) triple6) -> rule9) ((triple7) -> rule1)) -> rule2)) -> rule4) triple7) -> rule6) OR ((((((((triple7) -> rule8) triple6) -> rule9) ((((((triple7) -> rule1) triple6) -> rule9) ((triple7) -> rule8)) -> rule2)) -> rule4) triple7) -> rule6) OR ((((((((triple7) -> rule8) triple6) -> rule9) ((((((triple7) -> rule8) triple6) -> rule9) ((triple7) -> rule1)) -> rule2)) -> rule4) triple7) -> rule6) OR ((((((((triple7) -> rule8) triple6) -> rule9) ((((((triple7) -> rule8) triple6) -> rule9) ((triple7) -> rule8)) -> rule2)) -> rule4) triple7) -> rule6))],"1. Anne is furry.
2. Anne is nice.
3. Anne is smart.
4. Bob is young.
5. Erin is nice.
6. Harry is smart.
7. Harry is young.
8. Anne is green
9. Anne is big
10. Anne is nice
11. Bob is furry
12. Erin is green
13. Harry is green
14. Harry is big
15. Harry is furry
16. Harry is nice
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>

"
756,2334,11,110,The bald eagle chases the rabbit. The bald eagle chases the tiger. The lion needs the rabbit. The rabbit does not chase the lion. The rabbit needs the bald eagle. The rabbit needs the lion. The tiger visits the rabbit. If something chases the rabbit then it is big. If something needs the tiger then it is big. If something needs the lion and it visits the rabbit then it chases the lion. If something is big then it chases the lion. If something chases the tiger then the tiger needs the rabbit. If something visits the tiger then the tiger is not green. If something chases the lion then the lion chases the rabbit. If something chases the tiger then it visits the bald eagle. If something chases the rabbit and it does not visit the lion then the lion does not need the rabbit.,The lion does not chase the lion.,False,OWA,dev,5,RelNeg-OWA-D5-70,5,7,9,5,6,inv-proof,[(((((((((((triple1) -> rule1)) -> rule4)) -> rule7)) -> rule1)) -> rule4))],"1. The bald eagle chases the rabbit.
2. The bald eagle chases the tiger.
3. The lion needs the rabbit.
4. The rabbit does not chase the lion.
5. The rabbit needs the bald eagle.
6. The rabbit needs the lion.
7. The tiger visits the rabbit.
8. The bald eagle
9. The rabbit
10. The lion
11. The rabb
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer
"
757,50620,11,2409,The bald eagle sees the squirrel. The cat eats the bald eagle. The cat is not cold. The dog is green. The dog is red. The dog sees the cat. The squirrel does not chase the bald eagle. If someone eats the squirrel then the squirrel is young. If someone chases the squirrel and they do not eat the bald eagle then the squirrel chases the dog. If someone chases the cat then they see the squirrel. If someone is red then they are cold. Young people are cold. If someone sees the cat and they see the bald eagle then the cat is not red. If someone is cold then they eat the squirrel. If someone chases the bald eagle and the bald eagle chases the dog then the bald eagle is cold. If someone sees the dog then the dog is cold.,The squirrel does not eat the squirrel.,False,OWA,train,5,RelNeg-OWA-D5-998,5,7,9,5,6,inv-proof,[(((((((((((triple5) -> rule4)) -> rule7)) -> rule1)) -> rule5)) -> rule7))],"1. The bald eagle sees the squirrel.
2. The cat eats the bald eagle.
3. The cat is not cold.
4. The dog is green.
5. The dog is red.
6. The dog sees the cat.
7. The squirrel does not chase the bald eagle.
8. The bald eagle is young
9. The cat is not cold
10. The dog is green
11. The dog is red
12. The dog sees the cat
13. The squirrel chases the dog
14. The cat does not chase the bald eagle
15. The bald eagle is cold
16. 9
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
"
758,3830,11,181,"Bob is big. Dave is big. Dave is quiet. Dave is round. Fiona is round. Harry is kind. Harry is smart. Big people are kind. All kind, big people are round. If someone is smart then they are kind. If someone is green and smart then they are furry. If someone is quiet and furry then they are smart. Furry, big people are quiet. All smart, kind people are big. If someone is furry then they are big. Round people are furry.",Bob is not smart.,False,OWA,dev,5,AttNoneg-OWA-D5-1331,5,7,9,5,13,inv-proof,[(((((((((((triple1) -> rule1) triple1) -> rule2)) -> rule9) triple1) -> rule6) ((((((triple1) -> rule1) triple1) -> rule2)) -> rule9)) -> rule5))],"1. Bob is big.
2. Dave is big.
3. Dave is quiet.
4. Dave is round.
5. Fiona is round.
6. Harry is kind.
7. Harry is smart.
8. Bob is kind
9. Dave is kind
10. Dave is quiet
11. Dave is round
12. Fiona is round
13. Harry is kind
14. Harry is smart
15. Bob is big
16. Dave is big
17. Bob is
18. Bob is blue
19. Bob is nice
20. Dave is blue
21. Dave is nice
22. Fiona is blue
23. Harry is blue
24. Harry is nice
25. Fiona
26. Dave is
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>

"
759,54160,11,2575,"The cow chases the rabbit. The cow is cold. The cow is kind. The lion is rough. The mouse is blue. The rabbit eats the lion. The rabbit is blue. If something is rough then it eats the lion. If something eats the rabbit and the rabbit is blue then it chases the rabbit. If something eats the lion then it chases the lion. If something eats the mouse then the mouse chases the lion. All red things are rough. If something chases the rabbit and it chases the lion then it visits the lion. If something chases the lion and it is blue then the lion visits the rabbit. All kind, cold things are red. If something visits the lion and the lion chases the cow then the cow eats the rabbit.",The cow does not visit the lion.,False,OWA,train,5,RelNoneg-OWA-D5-159,5,7,9,5,8,inv-proof,[(((triple1 ((((((((triple3 triple2) -> rule8)) -> rule5)) -> rule1)) -> rule3)) -> rule6))],"1. The cow chases the rabbit.
2. The cow is cold.
3. The cow is kind.
4. The lion is rough.
5. The mouse is blue.
6. The rabbit eats the lion.
7. The rabbit is blue.
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer
"
760,7930,11,378,"Bob is furry. Dave is quiet. Dave is red. Erin is furry. Erin is green. Gary is green. Gary is quiet. All quiet, red things are big. All big, furry things are cold. Big, green things are red. Quiet things are furry. If Erin is green and Erin is cold then Erin is red. All green, red things are quiet. If Bob is green and Bob is cold then Bob is red. If something is big and cold then it is white. All green things are cold.",Erin is not white.,False,OWA,train,5,AttNoneg-OWA-D5-693,5,7,9,5,14,inv-proof,[(((((((triple5 ((triple5 ((triple5) -> rule9)) -> rule5)) -> rule6) ((triple5 ((triple5) -> rule9)) -> rule5)) -> rule1) ((triple5) -> rule9)) -> rule8))],"1. Bob is furry.
2. Dave is quiet.
3. Dave is red.
4. Erin is furry.
5. Erin is green.
6. Gary is green.
7. Gary is quiet.
8. Bob is red
9. Dave is red
10. Erin is red
11. Gary is red
12. Bob is big
13. Bob is cold
14. Dave is big
15. Dave is cold
16. Erin is big
17. Erin is cold
18. Gary is big
19. Gary is cold
20. Bob is blue
21. Bob is nice
22. Dave is blue
23. Dave is nice
24. Erin is blue
25. Erin is nice
26. Gary is blue
27. Gary is nice
28. 9
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer
"
761,17138,11,818,"Anne is cold. Erin is big. Erin is green. Gary is white. Harry is big. Harry is not cold. Harry is young. If something is young and cold then it is big. All cold, smart things are big. If Gary is smart and Gary is green then Gary is big. If something is white then it is green. All cold things are green. If Anne is big and Anne is young then Anne is kind. Green, cold things are young. All kind, cold things are smart. If something is big and cold then it is not white.",Anne is not smart.,False,OWA,train,5,AttNeg-OWA-D5-429,5,7,9,5,13,inv-proof,[(((((((((((triple1) -> rule5) triple1) -> rule7) triple1) -> rule1) ((((triple1) -> rule5) triple1) -> rule7)) -> rule6) triple1) -> rule8))],"1. Anne is cold.
2. Erin is big.
3. Erin is green.
4. Gary is white.
5. Harry is big.
6. Harry is not cold.
7. Harry is young.
8. Anne is big.
9. Gary is big.
10. Anne is kind.
11. Erin is kind.
12. Gary is kind.
13. Harry is kind.
14. Anne is smart.
15. Erin is smart.
16. Gary is smart.
17. Harry is smart.
18. Anne is green.
19. Gary is green.
20. Harry is green.
21. Anne is white.
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the
"
762,19136,11,913,Anne is white. Charlie is quiet. Charlie is red. Dave is big. Dave is kind. Fiona is big. Fiona is smart. All big things are kind. If something is round then it is kind. If something is round and not quiet then it is smart. Big things are smart. If Fiona is smart and Fiona is round then Fiona is big. Kind things are big. Quiet things are round. If Fiona is red then Fiona is smart. Smart things are white.,Charlie is not white.,False,OWA,train,5,AttNeg-OWA-D5-491,5,7,9,5,6,inv-proof,[(((((((((((triple2) -> rule7)) -> rule2)) -> rule6)) -> rule4)) -> rule9))],"1. Anne is white.
2. Charlie is quiet.
3. Charlie is red.
4. Dave is big.
5. Dave is kind.
6. Fiona is big.
7. Fiona is smart.
8. Anne is kind
9. Charlie is kind
10. Charlie is big
11. Dave is kind
12. Dave is big
13. Fiona is big
14. Fiona is kind
15. Fiona is red
16. Fiona is smart
17. Bob is blue
18. Bob is nice
19. Bob is kind
20. Bob is cute
21. Bob is white
22. Bob
23. Bob is big
24. Bob is
",False,False,"1. no
","1. no, because the query can not be found in the contexts.
","1.  no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: yes, because the query can be found in the contexts 2.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can not be found in the contexts.
</Answer>
<Answer>
Answer: no, because the query can
"
